,intervention,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,pop_type,pop_size,pop_infected,start_day,end_day,location
64,Trace without test,41164.0,0.0,41159.0,28301.0,2605.0,832.0,40758.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006850971225920851,0.00011317338162064282,0.3375757035231169,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
65,Trace without test,41305.0,0.0,41303.0,28386.0,2664.0,953.0,40845.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00102841241354278,0.00011500862564692352,0.20001181369455323,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
66,Trace without test,41122.0,0.0,41107.0,28417.0,2641.0,869.0,40622.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025992867073686755,0.00022527596305474206,0.17233664378192912,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
67,Trace without test,40760.0,0.0,40751.0,28212.0,2706.0,916.0,40245.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027608721937850147,0.00010822510822510823,0.07670566379702301,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
68,Trace without test,41239.0,0.0,41236.0,28287.0,2769.0,957.0,40748.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008476115517345765,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
69,Trace without test,40919.0,0.0,40912.0,28364.0,2746.0,902.0,40465.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013101933039043761,0.00022024006166721728,0.3404640928300911,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
70,Trace without test,40990.0,0.0,40980.0,28439.0,2572.0,905.0,40531.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013707190227579672,0.00011098779134295228,0.16868873831513895,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
71,Trace without test,41317.0,0.0,41311.0,28404.0,2601.0,893.0,40873.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011690248720119321,0.00011516756881262236,0.18771611366208496,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
72,Trace without test,40517.0,0.0,40510.0,27915.0,2535.0,874.0,40100.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010476478291528155,0.00010545186122535063,0.2172848971082957,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
73,Trace without test,41234.0,0.0,41224.0,28553.0,2686.0,880.0,40774.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001169401992015807,0.0004563084645220169,0.8169167666316168,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
74,Trace without test,41217.0,0.0,41211.0,28481.0,2697.0,919.0,40760.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010887755307780712,0.00011385631333257428,0.2043255922347126,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
75,Trace without test,40962.0,0.0,40957.0,28258.0,2617.0,893.0,40477.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010893905465109242,0.0002212878955521133,0.3987459373840912,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
76,Trace without test,40932.0,0.0,40929.0,28069.0,2586.0,862.0,40512.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009671959377770613,0.00011027790030877812,0.21689088127503772,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
77,Trace without test,41151.0,0.0,41145.0,28462.0,2545.0,829.0,40774.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009261309871348326,0.00022601423889705052,0.4875274536321262,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
78,Trace without test,41106.0,0.0,41098.0,28218.0,2734.0,918.0,40697.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000866341620663255,0.00011243534967393749,0.28085151959843874,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
79,Trace without test,41266.0,0.0,41261.0,28399.0,2647.0,901.0,40845.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007054460434554763,0.0002289901534234028,0.6530476670338278,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
80,Trace without test,41033.0,0.0,41028.0,28263.0,2680.0,886.0,40611.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008464328899637243,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
81,Trace without test,40721.0,0.0,40713.0,28032.0,2628.0,879.0,40272.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015716617300368736,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
82,Trace without test,40958.0,0.0,40955.0,28105.0,2561.0,830.0,40553.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009065269943593876,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
83,Trace without test,41081.0,0.0,41074.0,28355.0,2617.0,885.0,40616.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001088951178688822,0.0001121201928467317,0.2076292602515716,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
84,Trace without test,40774.0,0.0,40770.0,28249.0,2608.0,897.0,40351.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007256162699292525,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
85,Trace without test,40594.0,0.0,40586.0,28034.0,2567.0,896.0,40182.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011079104808331486,0.00021263023601956197,0.4162725806440508,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
86,Trace without test,40752.0,0.0,40743.0,27964.0,2584.0,840.0,40296.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012699820589836112,0.00021626297577854672,0.36192349364131843,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
87,Trace without test,41221.0,0.0,41218.0,28311.0,2578.0,850.0,40806.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000946969696969697,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
88,Trace without test,41049.0,0.0,41044.0,28281.0,2660.0,933.0,40597.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007461934052636886,0.00022343872193051055,0.6114260959289453,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
89,Trace without test,41135.0,0.0,41126.0,28257.0,2711.0,971.0,40647.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013110918369405168,0.00022560631697687535,0.35015282686843446,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
90,Trace without test,40978.0,0.0,40972.0,28199.0,2642.0,855.0,40550.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015508872283429677,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
91,Trace without test,41147.0,0.0,41143.0,28262.0,2687.0,877.0,40744.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048366618971806293,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
92,Trace without test,41070.0,0.0,41059.0,28425.0,2761.0,884.0,40654.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009469887771755556,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
93,Trace without test,40899.0,0.0,40895.0,28193.0,2632.0,898.0,40465.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008869179600886918,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
94,Trace without test,41207.0,0.0,41205.0,28638.0,2676.0,872.0,40786.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005442889972987139,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
95,Trace without test,40992.0,0.0,40982.0,28147.0,2685.0,949.0,40520.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011495411918927094,0.00022202486678507994,0.4171648951301352,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
96,Trace without test,41266.0,0.0,41265.0,28331.0,2707.0,937.0,40860.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007857675336973384,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
97,Trace without test,41159.0,0.0,41148.0,28431.0,2680.0,932.0,40649.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012108980827447023,0.00022621875353466802,0.39942651050277533,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
98,Trace without test,41249.0,0.0,41240.0,28422.0,2610.0,864.0,40818.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012089705615668258,0.00011427265455376528,0.19193574117661996,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
99,Trace without test,41064.0,0.0,41056.0,28335.0,2546.0,855.0,40653.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010072725075041802,0.00022381378692927484,0.46409660324277063,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
0,Optimal testing,149.0,0.0,149.0,99.0,11.0,4.0,147.0,2.0,6083223.0,149.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
1,Optimal testing,142.0,0.0,142.0,92.0,8.0,2.0,140.0,2.0,6083952.0,142.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
2,Optimal testing,170.0,0.0,170.0,116.0,10.0,3.0,169.0,1.0,6081225.0,170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
3,Optimal testing,167.0,0.0,167.0,118.0,11.0,5.0,165.0,2.0,6081463.0,167.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
4,Optimal testing,171.0,0.0,171.0,117.0,9.0,4.0,169.0,2.0,6080978.0,171.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
5,Optimal testing,162.0,0.0,162.0,117.0,9.0,2.0,162.0,0.0,6081807.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
6,Optimal testing,190.0,0.0,190.0,121.0,13.0,4.0,189.0,1.0,6079182.0,190.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
7,Optimal testing,180.0,0.0,180.0,119.0,13.0,5.0,179.0,1.0,6080929.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
8,Optimal testing,164.0,0.0,164.0,105.0,11.0,2.0,164.0,0.0,6081581.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
9,Optimal testing,172.0,0.0,172.0,125.0,12.0,6.0,170.0,2.0,6080843.0,172.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
10,Optimal testing,154.0,0.0,154.0,114.0,11.0,3.0,154.0,0.0,6082756.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
11,Optimal testing,149.0,0.0,149.0,97.0,6.0,0.0,149.0,0.0,6083229.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
12,Optimal testing,146.0,0.0,146.0,104.0,10.0,2.0,146.0,0.0,6083523.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
13,Optimal testing,140.0,0.0,140.0,95.0,6.0,0.0,140.0,0.0,6084189.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
14,Optimal testing,171.0,0.0,171.0,113.0,10.0,4.0,170.0,1.0,6081118.0,171.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
15,Optimal testing,140.0,0.0,140.0,87.0,8.0,4.0,138.0,2.0,6084081.0,140.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
16,Optimal testing,192.0,0.0,192.0,123.0,14.0,5.0,190.0,2.0,6079114.0,192.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
17,Optimal testing,160.0,0.0,160.0,107.0,8.0,2.0,158.0,2.0,6082286.0,160.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
18,Optimal testing,142.0,0.0,142.0,87.0,8.0,2.0,141.0,1.0,6083868.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
19,Optimal testing,163.0,0.0,163.0,109.0,10.0,3.0,161.0,2.0,6081835.0,163.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
20,Optimal testing,191.0,0.0,191.0,134.0,9.0,5.0,189.0,2.0,6079189.0,191.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
21,Optimal testing,156.0,0.0,156.0,116.0,12.0,3.0,155.0,1.0,6082650.0,156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
22,Optimal testing,168.0,0.0,168.0,110.0,8.0,3.0,167.0,1.0,6081131.0,168.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
23,Optimal testing,235.0,0.0,235.0,168.0,14.0,2.0,233.0,2.0,6075216.0,235.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
24,Optimal testing,137.0,0.0,137.0,104.0,6.0,2.0,136.0,1.0,6084344.0,137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
25,Optimal testing,204.0,0.0,204.0,145.0,11.0,4.0,204.0,0.0,6077550.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
26,Optimal testing,175.0,0.0,175.0,113.0,8.0,4.0,172.0,3.0,6080589.0,175.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
27,Optimal testing,150.0,0.0,150.0,102.0,8.0,3.0,149.0,1.0,6083202.0,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
28,Optimal testing,186.0,0.0,186.0,125.0,11.0,3.0,185.0,1.0,6079371.0,186.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
29,Optimal testing,147.0,0.0,147.0,98.0,9.0,4.0,145.0,2.0,6083289.0,147.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
30,Optimal testing,184.0,0.0,184.0,124.0,14.0,2.0,184.0,0.0,6080000.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
31,Optimal testing,152.0,0.0,152.0,100.0,12.0,6.0,150.0,2.0,6083185.0,152.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
32,Optimal testing,144.0,0.0,144.0,94.0,12.0,6.0,140.0,4.0,6083752.0,144.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
33,Optimal testing,157.0,0.0,157.0,110.0,10.0,4.0,156.0,1.0,6082323.0,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
34,Optimal testing,151.0,0.0,151.0,103.0,11.0,4.0,150.0,1.0,6083009.0,151.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
35,Optimal testing,153.0,0.0,153.0,104.0,11.0,5.0,151.0,2.0,6082919.0,153.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
36,Optimal testing,203.0,0.0,203.0,136.0,13.0,6.0,202.0,1.0,6078709.0,203.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
37,Optimal testing,177.0,0.0,177.0,121.0,10.0,3.0,176.0,1.0,6080339.0,177.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
38,Optimal testing,142.0,0.0,142.0,107.0,11.0,3.0,140.0,2.0,6083970.0,142.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
39,Optimal testing,171.0,0.0,171.0,119.0,11.0,5.0,169.0,2.0,6081126.0,171.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
40,Optimal testing,178.0,0.0,178.0,118.0,10.0,3.0,177.0,1.0,6080397.0,178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
41,Optimal testing,169.0,0.0,169.0,108.0,12.0,5.0,166.0,3.0,6081132.0,169.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
42,Optimal testing,190.0,0.0,190.0,128.0,13.0,3.0,188.0,2.0,6079036.0,190.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
43,Optimal testing,162.0,0.0,162.0,114.0,8.0,3.0,162.0,0.0,6081868.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
44,Optimal testing,153.0,0.0,153.0,110.0,9.0,2.0,152.0,1.0,6082781.0,153.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
45,Optimal testing,174.0,0.0,174.0,118.0,13.0,5.0,171.0,3.0,6080794.0,174.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
46,Optimal testing,169.0,0.0,169.0,114.0,9.0,3.0,169.0,0.0,6081534.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
47,Optimal testing,162.0,0.0,162.0,122.0,14.0,8.0,157.0,5.0,6081875.0,162.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
48,Optimal testing,141.0,0.0,141.0,98.0,13.0,4.0,138.0,3.0,6083998.0,141.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
49,Optimal testing,141.0,0.0,141.0,100.0,9.0,3.0,140.0,1.0,6084040.0,141.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
50,Optimal testing,161.0,0.0,161.0,107.0,13.0,5.0,161.0,0.0,6082349.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
51,Optimal testing,180.0,0.0,180.0,128.0,10.0,7.0,175.0,5.0,6080015.0,180.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
52,Optimal testing,166.0,0.0,166.0,122.0,15.0,2.0,164.0,2.0,6081737.0,166.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
53,Optimal testing,196.0,0.0,196.0,129.0,12.0,2.0,195.0,1.0,6078519.0,196.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
54,Optimal testing,161.0,0.0,161.0,109.0,6.0,3.0,160.0,1.0,6081947.0,161.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
55,Optimal testing,192.0,0.0,192.0,122.0,15.0,7.0,188.0,4.0,6079262.0,192.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
56,Optimal testing,144.0,0.0,144.0,102.0,8.0,1.0,143.0,1.0,6083730.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
57,Optimal testing,157.0,0.0,157.0,108.0,9.0,1.0,157.0,0.0,6082564.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
58,Optimal testing,164.0,0.0,164.0,101.0,12.0,4.0,162.0,2.0,6081813.0,164.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
59,Optimal testing,154.0,0.0,154.0,101.0,13.0,6.0,152.0,2.0,6082699.0,154.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
60,Optimal testing,184.0,0.0,184.0,129.0,8.0,6.0,180.0,4.0,6079638.0,184.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
61,Optimal testing,165.0,0.0,165.0,112.0,8.0,2.0,164.0,1.0,6081601.0,165.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
62,Optimal testing,175.0,0.0,175.0,125.0,16.0,4.0,173.0,2.0,6080829.0,175.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
63,Optimal testing,184.0,0.0,184.0,113.0,10.0,4.0,182.0,2.0,6079839.0,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
