,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,quar_period,n_days,pop_type,use_waning,pop_size,pop_infected,rand_seed,location,interventions,avg_age,contacts_h,contacts_s,contacts_w,contacts_c,id,imbalance
3,76.0,115.0,156.0,173.0,183.0,188.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,49.01110076904297,2.0,20,16,20,ic0_ti14,12.633893966674805
4,76.0,126.0,192.0,213.0,221.0,223.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,49.092140197753906,2.0,20,16,20,ic0_ti14,12.633893966674805
5,76.0,135.0,214.0,260.0,272.0,279.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,49.16630172729492,2.0,20,16,20,ic0_ti14,12.633893966674805
6,76.0,133.0,194.0,232.0,249.0,255.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,49.0113410949707,2.0,20,16,20,ic0_ti14,12.633893966674805
7,76.0,129.0,189.0,217.0,222.0,222.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,49.12627029418945,2.0,20,16,20,ic0_ti14,12.633893966674805
8,76.0,139.0,214.0,261.0,287.0,299.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,48.965675354003906,2.0,20,16,20,ic0_ti14,12.633893966674805
9,76.0,127.0,185.0,207.0,222.0,225.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,49.099796295166016,2.0,20,16,20,ic0_ti14,12.633893966674805
10,76.0,143.0,203.0,231.0,243.0,244.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,49.118350982666016,2.0,20,16,20,ic0_ti14,12.633893966674805
11,76.0,184.0,486.0,1156.0,2655.0,6027.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.034297943115234,2.0,20,16,20,ic0_ti14,12.633893966674805
12,76.0,179.0,467.0,1038.0,2455.0,5782.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.99565505981445,2.0,20,16,20,ic0_ti14,12.633893966674805
13,76.0,191.0,554.0,1609.0,4117.0,9506.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.02490997314453,2.0,20,16,20,ic0_ti14,12.633893966674805
14,76.0,195.0,640.0,1733.0,4565.0,10683.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.083030700683594,2.0,20,16,20,ic0_ti14,12.633893966674805
15,76.0,197.0,609.0,1456.0,3469.0,8282.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00068664550781,2.0,20,16,20,ic0_ti14,12.633893966674805
16,76.0,214.0,561.0,1260.0,2859.0,6635.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.11014938354492,2.0,20,16,20,ic0_ti14,12.633893966674805
17,76.0,209.0,676.0,1893.0,4893.0,11483.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.95487594604492,2.0,20,16,20,ic0_ti14,12.633893966674805
18,76.0,163.0,406.0,997.0,2540.0,6051.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.04638671875,2.0,20,16,20,ic0_ti14,12.633893966674805
19,76.0,221.0,598.0,1597.0,4100.0,9582.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.08460235595703,2.0,20,16,20,ic0_ti14,12.633893966674805
0,76.0,138.0,231.0,290.0,311.0,316.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.05274963378906,2.0,20,16,20,ic0_ti15,13.513608551025392
1,76.0,163.0,473.0,1273.0,3149.0,7790.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.05274963378906,2.0,20,16,20,ic0_ti15,13.513608551025392
2,76.0,106.0,140.0,149.0,155.0,156.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,50.031185150146484,2.0,20,16,20,ic0_ti15,13.513608551025392
3,76.0,125.0,172.0,199.0,206.0,210.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,49.952091217041016,2.0,20,16,20,ic0_ti15,13.513608551025392
4,76.0,119.0,194.0,241.0,255.0,259.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,50.04884338378906,2.0,20,16,20,ic0_ti15,13.513608551025392
5,76.0,133.0,202.0,237.0,252.0,256.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,50.13898468017578,2.0,20,16,20,ic0_ti15,13.513608551025392
6,76.0,135.0,213.0,251.0,262.0,267.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,49.978031158447266,2.0,20,16,20,ic0_ti15,13.513608551025392
7,76.0,146.0,216.0,248.0,256.0,261.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,50.07891082763672,2.0,20,16,20,ic0_ti15,13.513608551025392
8,76.0,131.0,198.0,225.0,237.0,242.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,49.94281768798828,2.0,20,16,20,ic0_ti15,13.513608551025392
9,76.0,111.0,153.0,171.0,180.0,181.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,50.07688903808594,2.0,20,16,20,ic0_ti15,13.513608551025392
10,76.0,141.0,211.0,246.0,254.0,254.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,50.08102035522461,2.0,20,16,20,ic0_ti15,13.513608551025392
11,76.0,184.0,552.0,1525.0,3845.0,9314.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.01679992675781,2.0,20,16,20,ic0_ti15,13.513608551025392
12,76.0,199.0,504.0,1318.0,3440.0,8219.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.985382080078125,2.0,20,16,20,ic0_ti15,13.513608551025392
13,76.0,192.0,626.0,1802.0,4762.0,11221.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.01254653930664,2.0,20,16,20,ic0_ti15,13.513608551025392
14,76.0,209.0,686.0,1747.0,4516.0,10634.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.067054748535156,2.0,20,16,20,ic0_ti15,13.513608551025392
15,76.0,194.0,573.0,1579.0,3896.0,9328.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.98851013183594,2.0,20,16,20,ic0_ti15,13.513608551025392
16,76.0,200.0,651.0,1784.0,4529.0,10451.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.09093475341797,2.0,20,16,20,ic0_ti15,13.513608551025392
17,76.0,216.0,676.0,1937.0,4772.0,11072.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.93680191040039,2.0,20,16,20,ic0_ti15,13.513608551025392
18,76.0,172.0,522.0,1532.0,4087.0,9793.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.024322509765625,2.0,20,16,20,ic0_ti15,13.513608551025392
19,76.0,205.0,585.0,1524.0,3823.0,9245.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.070335388183594,2.0,20,16,20,ic0_ti15,13.513608551025392
0,76.0,139.0,264.0,369.0,411.0,422.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,34.964298248291016,2.0,20,16,20,ic0_ti16,14.331814193725585
1,76.0,171.0,439.0,1129.0,2748.0,6771.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.964298248291016,2.0,20,16,20,ic0_ti16,14.331814193725585
2,76.0,123.0,172.0,199.0,207.0,208.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,50.94687271118164,2.0,20,16,20,ic0_ti16,14.331814193725585
3,76.0,121.0,166.0,190.0,200.0,204.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,50.87379837036133,2.0,20,16,20,ic0_ti16,14.331814193725585
4,76.0,127.0,175.0,201.0,210.0,211.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,50.95307540893555,2.0,20,16,20,ic0_ti16,14.331814193725585
5,76.0,132.0,191.0,215.0,223.0,229.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,51.04347610473633,2.0,20,16,20,ic0_ti16,14.331814193725585
6,76.0,131.0,191.0,229.0,246.0,251.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,50.89636993408203,2.0,20,16,20,ic0_ti16,14.331814193725585
7,76.0,123.0,179.0,197.0,199.0,201.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,50.991092681884766,2.0,20,16,20,ic0_ti16,14.331814193725585
8,76.0,135.0,200.0,225.0,237.0,239.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,50.845333099365234,2.0,20,16,20,ic0_ti16,14.331814193725585
9,76.0,115.0,168.0,192.0,200.0,201.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,50.971614837646484,2.0,20,16,20,ic0_ti16,14.331814193725585
10,76.0,141.0,195.0,215.0,225.0,231.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,51.0074577331543,2.0,20,16,20,ic0_ti16,14.331814193725585
11,76.0,166.0,485.0,1377.0,3657.0,9136.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.017940521240234,2.0,20,16,20,ic0_ti16,14.331814193725585
12,76.0,174.0,477.0,1166.0,2866.0,6708.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.989376068115234,2.0,20,16,20,ic0_ti16,14.331814193725585
13,76.0,195.0,631.0,1776.0,4403.0,10143.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.014827728271484,2.0,20,16,20,ic0_ti16,14.331814193725585
14,76.0,198.0,636.0,1723.0,4598.0,10859.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.06857681274414,2.0,20,16,20,ic0_ti16,14.331814193725585
15,76.0,197.0,602.0,1580.0,3957.0,9380.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.98908233642578,2.0,20,16,20,ic0_ti16,14.331814193725585
16,76.0,218.0,597.0,1517.0,3834.0,8764.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.089412689208984,2.0,20,16,20,ic0_ti16,14.331814193725585
17,76.0,213.0,701.0,1867.0,4484.0,10579.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.942317962646484,2.0,20,16,20,ic0_ti16,14.331814193725585
18,76.0,158.0,423.0,1157.0,2899.0,6782.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0235595703125,2.0,20,16,20,ic0_ti16,14.331814193725585
19,76.0,224.0,686.0,1838.0,4546.0,10397.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.07585525512695,2.0,20,16,20,ic0_ti16,14.331814193725585
0,76.0,142.0,267.0,344.0,378.0,395.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,34.983890533447266,2.0,20,16,20,ic0_ti17,15.359663009643555
1,76.0,176.0,481.0,1235.0,3030.0,7287.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.983890533447266,2.0,20,16,20,ic0_ti17,15.359663009643555
2,76.0,103.0,125.0,142.0,146.0,149.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,52.03303146362305,2.0,20,16,20,ic0_ti17,15.359663009643555
3,76.0,118.0,158.0,170.0,180.0,180.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,51.93581008911133,2.0,20,16,20,ic0_ti17,15.359663009643555
4,76.0,128.0,187.0,222.0,235.0,239.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,52.024295806884766,2.0,20,16,20,ic0_ti17,15.359663009643555
5,76.0,138.0,207.0,240.0,248.0,253.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,52.125,2.0,20,16,20,ic0_ti17,15.359663009643555
6,76.0,138.0,189.0,211.0,219.0,223.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,51.96312713623047,2.0,20,16,20,ic0_ti17,15.359663009643555
7,76.0,123.0,174.0,193.0,201.0,201.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,52.09996795654297,2.0,20,16,20,ic0_ti17,15.359663009643555
8,76.0,120.0,168.0,187.0,194.0,200.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,51.90242004394531,2.0,20,16,20,ic0_ti17,15.359663009643555
9,76.0,114.0,151.0,162.0,165.0,165.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,52.04874038696289,2.0,20,16,20,ic0_ti17,15.359663009643555
10,76.0,134.0,184.0,200.0,211.0,216.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,52.06438064575195,2.0,20,16,20,ic0_ti17,15.359663009643555
11,76.0,165.0,452.0,1151.0,2897.0,7255.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9443244934082,2.0,20,16,20,ic0_ti17,15.359663009643555
12,76.0,196.0,606.0,1581.0,3888.0,9134.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.920894622802734,2.0,20,16,20,ic0_ti17,15.359663009643555
13,76.0,188.0,552.0,1489.0,3811.0,8936.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.952816009521484,2.0,20,16,20,ic0_ti17,15.359663009643555
14,76.0,220.0,686.0,1849.0,4621.0,10780.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0021858215332,2.0,20,16,20,ic0_ti17,15.359663009643555
15,76.0,202.0,611.0,1525.0,3811.0,8920.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.925357818603516,2.0,20,16,20,ic0_ti17,15.359663009643555
16,76.0,206.0,584.0,1503.0,3787.0,8936.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.02568817138672,2.0,20,16,20,ic0_ti17,15.359663009643555
17,76.0,199.0,552.0,1489.0,3746.0,8761.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.86451721191406,2.0,20,16,20,ic0_ti17,15.359663009643555
18,76.0,161.0,428.0,1098.0,2836.0,6707.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.955081939697266,2.0,20,16,20,ic0_ti17,15.359663009643555
19,76.0,208.0,588.0,1487.0,3848.0,9208.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00927734375,2.0,20,16,20,ic0_ti17,15.359663009643555
0,76.0,135.0,237.0,308.0,337.0,345.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.02421951293945,2.0,20,16,20,ic0_ti18,16.207008361816406
1,76.0,171.0,413.0,1040.0,2551.0,6110.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.02421951293945,2.0,20,16,20,ic0_ti18,16.207008361816406
2,76.0,104.0,145.0,166.0,171.0,173.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,52.94310760498047,2.0,20,16,20,ic0_ti18,16.207008361816406
3,76.0,124.0,178.0,213.0,219.0,221.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,52.90708541870117,2.0,20,16,20,ic0_ti18,16.207008361816406
4,76.0,141.0,203.0,229.0,238.0,240.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,52.969974517822266,2.0,20,16,20,ic0_ti18,16.207008361816406
5,76.0,115.0,156.0,174.0,177.0,179.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,53.070281982421875,2.0,20,16,20,ic0_ti18,16.207008361816406
6,76.0,126.0,180.0,200.0,203.0,204.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,52.93545913696289,2.0,20,16,20,ic0_ti18,16.207008361816406
7,76.0,114.0,175.0,196.0,206.0,210.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,53.027626037597656,2.0,20,16,20,ic0_ti18,16.207008361816406
8,76.0,127.0,167.0,175.0,177.0,177.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,52.83686447143555,2.0,20,16,20,ic0_ti18,16.207008361816406
9,76.0,114.0,146.0,151.0,152.0,152.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,53.00376510620117,2.0,20,16,20,ic0_ti18,16.207008361816406
10,76.0,134.0,190.0,209.0,221.0,222.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,53.001739501953125,2.0,20,16,20,ic0_ti18,16.207008361816406
11,76.0,182.0,526.0,1434.0,3474.0,7910.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.948699951171875,2.0,20,16,20,ic0_ti18,16.207008361816406
12,76.0,178.0,468.0,1191.0,3172.0,7916.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.92070388793945,2.0,20,16,20,ic0_ti18,16.207008361816406
13,76.0,214.0,621.0,1760.0,4451.0,10270.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.953575134277344,2.0,20,16,20,ic0_ti18,16.207008361816406
14,76.0,212.0,639.0,1723.0,4254.0,9751.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.008846282958984,2.0,20,16,20,ic0_ti18,16.207008361816406
15,76.0,186.0,570.0,1460.0,3668.0,9109.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.92649841308594,2.0,20,16,20,ic0_ti18,16.207008361816406
16,76.0,212.0,535.0,1383.0,3387.0,7991.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.02987289428711,2.0,20,16,20,ic0_ti18,16.207008361816406
17,76.0,219.0,628.0,1805.0,4677.0,10993.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.86756134033203,2.0,20,16,20,ic0_ti18,16.207008361816406
18,76.0,174.0,498.0,1205.0,3217.0,7763.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.959835052490234,2.0,20,16,20,ic0_ti18,16.207008361816406
19,76.0,218.0,611.0,1654.0,4205.0,9873.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.01022720336914,2.0,20,16,20,ic0_ti18,16.207008361816406
0,76.0,136.0,196.0,240.0,265.0,276.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,34.9981575012207,2.0,20,16,20,ic0_ti19,17.143456649780276
1,76.0,167.0,436.0,1258.0,3216.0,7701.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9981575012207,2.0,20,16,20,ic0_ti19,17.143456649780276
2,76.0,112.0,153.0,175.0,185.0,185.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,54.11286544799805,2.0,20,16,20,ic0_ti19,17.143456649780276
3,76.0,114.0,143.0,152.0,154.0,156.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,54.08774185180664,2.0,20,16,20,ic0_ti19,17.143456649780276
4,76.0,123.0,170.0,195.0,203.0,206.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,54.132415771484375,2.0,20,16,20,ic0_ti19,17.143456649780276
5,76.0,115.0,151.0,172.0,182.0,183.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,54.23725509643555,2.0,20,16,20,ic0_ti19,17.143456649780276
6,76.0,133.0,191.0,215.0,219.0,225.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,54.079322814941406,2.0,20,16,20,ic0_ti19,17.143456649780276
7,76.0,124.0,171.0,186.0,191.0,192.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,54.19832992553711,2.0,20,16,20,ic0_ti19,17.143456649780276
8,76.0,127.0,174.0,195.0,200.0,203.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,54.0291748046875,2.0,20,16,20,ic0_ti19,17.143456649780276
9,76.0,105.0,137.0,148.0,155.0,156.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,54.15725326538086,2.0,20,16,20,ic0_ti19,17.143456649780276
10,76.0,133.0,181.0,200.0,210.0,215.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,54.16413497924805,2.0,20,16,20,ic0_ti19,17.143456649780276
11,76.0,171.0,545.0,1426.0,3660.0,8785.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.082237243652344,2.0,20,16,20,ic0_ti19,17.143456649780276
12,76.0,191.0,573.0,1569.0,4030.0,9588.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.044349670410156,2.0,20,16,20,ic0_ti19,17.143456649780276
13,76.0,198.0,626.0,1884.0,4752.0,10852.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.07341766357422,2.0,20,16,20,ic0_ti19,17.143456649780276
14,76.0,195.0,610.0,1537.0,4031.0,9550.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.129634857177734,2.0,20,16,20,ic0_ti19,17.143456649780276
15,76.0,183.0,555.0,1538.0,3946.0,9491.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.05432891845703,2.0,20,16,20,ic0_ti19,17.143456649780276
16,76.0,207.0,644.0,1617.0,4032.0,9290.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.153709411621094,2.0,20,16,20,ic0_ti19,17.143456649780276
17,76.0,217.0,657.0,1775.0,4491.0,10352.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00071716308594,2.0,20,16,20,ic0_ti19,17.143456649780276
18,76.0,164.0,463.0,1216.0,3206.0,7891.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.09013748168945,2.0,20,16,20,ic0_ti19,17.143456649780276
19,76.0,228.0,638.0,1688.0,4267.0,9946.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.13539505004883,2.0,20,16,20,ic0_ti19,17.143456649780276
0,76.0,131.0,228.0,298.0,320.0,328.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,34.921878814697266,2.0,20,16,20,ic0_ti20,18.12291831970215
1,76.0,178.0,480.0,1083.0,2429.0,5806.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.921878814697266,2.0,20,16,20,ic0_ti20,18.12291831970215
2,76.0,112.0,143.0,155.0,157.0,157.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,55.17210388183594,2.0,20,16,20,ic0_ti20,18.12291831970215
3,76.0,123.0,165.0,185.0,193.0,196.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,55.150001525878906,2.0,20,16,20,ic0_ti20,18.12291831970215
4,76.0,107.0,143.0,156.0,165.0,167.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,55.19257354736328,2.0,20,16,20,ic0_ti20,18.12291831970215
5,76.0,118.0,165.0,193.0,198.0,201.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,55.28422927856445,2.0,20,16,20,ic0_ti20,18.12291831970215
6,76.0,128.0,164.0,182.0,187.0,190.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,55.13850021362305,2.0,20,16,20,ic0_ti20,18.12291831970215
7,76.0,127.0,169.0,184.0,191.0,194.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,55.25742721557617,2.0,20,16,20,ic0_ti20,18.12291831970215
8,76.0,124.0,159.0,173.0,176.0,177.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,55.079715728759766,2.0,20,16,20,ic0_ti20,18.12291831970215
9,76.0,110.0,151.0,185.0,193.0,200.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,55.22489547729492,2.0,20,16,20,ic0_ti20,18.12291831970215
10,76.0,129.0,163.0,178.0,183.0,183.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,55.207374572753906,2.0,20,16,20,ic0_ti20,18.12291831970215
11,76.0,177.0,495.0,1304.0,3289.0,7760.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.050086975097656,2.0,20,16,20,ic0_ti20,18.12291831970215
12,76.0,181.0,477.0,1276.0,3250.0,7784.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.016578674316406,2.0,20,16,20,ic0_ti20,18.12291831970215
13,76.0,192.0,614.0,1750.0,4246.0,9963.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.04031753540039,2.0,20,16,20,ic0_ti20,18.12291831970215
14,76.0,204.0,603.0,1670.0,4348.0,10214.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.09920120239258,2.0,20,16,20,ic0_ti20,18.12291831970215
15,76.0,195.0,631.0,1715.0,4399.0,10407.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.022178649902344,2.0,20,16,20,ic0_ti20,18.12291831970215
16,76.0,210.0,638.0,1721.0,4360.0,9942.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.1171875,2.0,20,16,20,ic0_ti20,18.12291831970215
17,76.0,223.0,628.0,1637.0,4151.0,9954.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.96818923950195,2.0,20,16,20,ic0_ti20,18.12291831970215
18,76.0,161.0,414.0,1040.0,2860.0,7028.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.05818176269531,2.0,20,16,20,ic0_ti20,18.12291831970215
19,76.0,228.0,695.0,1877.0,4645.0,10459.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.105716705322266,2.0,20,16,20,ic0_ti20,18.12291831970215
0,76.0,140.0,241.0,301.0,327.0,345.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,34.99397277832031,2.0,20,16,20,ic0_ti21,19.09477653503418
1,76.0,171.0,503.0,1266.0,3058.0,7081.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.99397277832031,2.0,20,16,20,ic0_ti21,19.09477653503418
2,76.0,104.0,130.0,134.0,138.0,140.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,56.172340393066406,2.0,20,16,20,ic0_ti21,19.09477653503418
3,76.0,111.0,138.0,142.0,144.0,147.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,56.130958557128906,2.0,20,16,20,ic0_ti21,19.09477653503418
4,76.0,104.0,139.0,146.0,149.0,151.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,56.19078826904297,2.0,20,16,20,ic0_ti21,19.09477653503418
