,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,quar_period,n_days,pop_type,use_waning,pop_size,pop_infected,rand_seed,location,interventions,avg_age,contacts_h,contacts_s,contacts_w,contacts_c,age_dist,id,imbalance
0,107.0,201.0,318.0,351.0,357.0,357.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,35.003021240234375,2.0,20,16,20,"{'0-9': 7710, '10-19': 8584, '20-29': 7854, '30-39': 8435, '40-49': 7700, '50-59': 6934, '60-69': 4482, '70-79': 2105, '80+': 834}",ic1_ti145,3.9682846069335938
1,107.0,277.0,744.0,1699.0,4059.0,8698.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,control,35.003021240234375,2.0,20,16,20,"{'0-9': 7710, '10-19': 8584, '20-29': 7854, '30-39': 8435, '40-49': 7700, '50-59': 6934, '60-69': 4482, '70-79': 2105, '80+': 834}",ic1_ti145,3.9682846069335938
2,107.0,187.0,279.0,317.0,335.0,337.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.479766845703125,2.0,20,16,20,"{'0-5': 3172, '5-9': 3172, '10-14': 3500, '15-19': 3391, '20-24': 3391, '25-29': 3555, '30-34': 3500, '35-39': 3609, '40-44': 3445, '45-49': 3664, '50-54': 3883, '55-59': 3883, '60-64': 3609, '65-69': 2789, '70-74': 2242, '75-79': 1586, '80+': 1203}",ic1_ti145,3.9682846069335938
3,107.0,183.0,270.0,313.0,328.0,331.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.40457534790039,2.0,20,16,20,"{'0-5': 3172, '5-9': 3172, '10-14': 3500, '15-19': 3391, '20-24': 3391, '25-29': 3555, '30-34': 3500, '35-39': 3609, '40-44': 3445, '45-49': 3664, '50-54': 3883, '55-59': 3883, '60-64': 3609, '65-69': 2789, '70-74': 2242, '75-79': 1586, '80+': 1203}",ic1_ti145,3.9682846069335938
4,107.0,160.0,227.0,259.0,272.0,275.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.52322006225586,2.0,20,16,20,"{'0-5': 3172, '5-9': 3172, '10-14': 3500, '15-19': 3391, '20-24': 3391, '25-29': 3555, '30-34': 3500, '35-39': 3609, '40-44': 3445, '45-49': 3664, '50-54': 3883, '55-59': 3883, '60-64': 3609, '65-69': 2789, '70-74': 2242, '75-79': 1586, '80+': 1203}",ic1_ti145,3.9682846069335938
5,107.0,192.0,257.0,295.0,316.0,322.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.3317756652832,2.0,20,16,20,"{'0-5': 3172, '5-9': 3172, '10-14': 3500, '15-19': 3391, '20-24': 3391, '25-29': 3555, '30-34': 3500, '35-39': 3609, '40-44': 3445, '45-49': 3664, '50-54': 3883, '55-59': 3883, '60-64': 3609, '65-69': 2789, '70-74': 2242, '75-79': 1586, '80+': 1203}",ic1_ti145,3.9682846069335938
6,107.0,203.0,304.0,345.0,364.0,374.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.617305755615234,2.0,20,16,20,"{'0-5': 3172, '5-9': 3172, '10-14': 3500, '15-19': 3391, '20-24': 3391, '25-29': 3555, '30-34': 3500, '35-39': 3609, '40-44': 3445, '45-49': 3664, '50-54': 3883, '55-59': 3883, '60-64': 3609, '65-69': 2789, '70-74': 2242, '75-79': 1586, '80+': 1203}",ic1_ti145,3.9682846069335938
7,107.0,166.0,228.0,258.0,272.0,279.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.485382080078125,2.0,20,16,20,"{'0-5': 3172, '5-9': 3172, '10-14': 3500, '15-19': 3391, '20-24': 3391, '25-29': 3555, '30-34': 3500, '35-39': 3609, '40-44': 3445, '45-49': 3664, '50-54': 3883, '55-59': 3883, '60-64': 3609, '65-69': 2789, '70-74': 2242, '75-79': 1586, '80+': 1203}",ic1_ti145,3.9682846069335938
8,107.0,182.0,251.0,289.0,294.0,301.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.27783966064453,2.0,20,16,20,"{'0-5': 3172, '5-9': 3172, '10-14': 3500, '15-19': 3391, '20-24': 3391, '25-29': 3555, '30-34': 3500, '35-39': 3609, '40-44': 3445, '45-49': 3664, '50-54': 3883, '55-59': 3883, '60-64': 3609, '65-69': 2789, '70-74': 2242, '75-79': 1586, '80+': 1203}",ic1_ti145,3.9682846069335938
9,107.0,194.0,271.0,331.0,354.0,359.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.3298454284668,2.0,20,16,20,"{'0-5': 3172, '5-9': 3172, '10-14': 3500, '15-19': 3391, '20-24': 3391, '25-29': 3555, '30-34': 3500, '35-39': 3609, '40-44': 3445, '45-49': 3664, '50-54': 3883, '55-59': 3883, '60-64': 3609, '65-69': 2789, '70-74': 2242, '75-79': 1586, '80+': 1203}",ic1_ti145,3.9682846069335938
10,107.0,191.0,267.0,312.0,330.0,331.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.26032638549805,2.0,20,16,20,"{'0-5': 3172, '5-9': 3172, '10-14': 3500, '15-19': 3391, '20-24': 3391, '25-29': 3555, '30-34': 3500, '35-39': 3609, '40-44': 3445, '45-49': 3664, '50-54': 3883, '55-59': 3883, '60-64': 3609, '65-69': 2789, '70-74': 2242, '75-79': 1586, '80+': 1203}",ic1_ti145,3.9682846069335938
0,107.0,201.0,318.0,351.0,357.0,357.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,35.003021240234375,2.0,20,16,20,"{'0-9': 7710, '10-19': 8584, '20-29': 7854, '30-39': 8435, '40-49': 7700, '50-59': 6934, '60-69': 4482, '70-79': 2105, '80+': 834}",ic1_ti146,4.7870567321777315
1,107.0,277.0,744.0,1699.0,4059.0,8698.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,control,35.003021240234375,2.0,20,16,20,"{'0-9': 7710, '10-19': 8584, '20-29': 7854, '30-39': 8435, '40-49': 7700, '50-59': 6934, '60-69': 4482, '70-79': 2105, '80+': 834}",ic1_ti146,4.7870567321777315
2,107.0,180.0,287.0,336.0,354.0,361.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.393917083740234,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti146,4.7870567321777315
3,107.0,170.0,254.0,302.0,319.0,325.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.31911849975586,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti146,4.7870567321777315
4,107.0,172.0,248.0,287.0,298.0,301.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.436729431152344,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti146,4.7870567321777315
5,107.0,178.0,260.0,297.0,310.0,312.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.254451751708984,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti146,4.7870567321777315
6,107.0,199.0,283.0,317.0,340.0,347.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.51512145996094,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti146,4.7870567321777315
7,107.0,177.0,257.0,298.0,302.0,303.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.41988754272461,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti146,4.7870567321777315
8,107.0,186.0,267.0,316.0,328.0,335.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.1905517578125,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti146,4.7870567321777315
9,107.0,194.0,276.0,326.0,351.0,359.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.23650360107422,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti146,4.7870567321777315
10,107.0,193.0,274.0,295.0,309.0,316.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.13147735595703,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti146,4.7870567321777315
0,107.0,201.0,318.0,351.0,357.0,357.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,35.003021240234375,2.0,20,16,20,"{'0-9': 7710, '10-19': 8584, '20-29': 7854, '30-39': 8435, '40-49': 7700, '50-59': 6934, '60-69': 4482, '70-79': 2105, '80+': 834}",ic1_ti147,4.7870567321777315
1,107.0,277.0,744.0,1699.0,4059.0,8698.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,control,35.003021240234375,2.0,20,16,20,"{'0-9': 7710, '10-19': 8584, '20-29': 7854, '30-39': 8435, '40-49': 7700, '50-59': 6934, '60-69': 4482, '70-79': 2105, '80+': 834}",ic1_ti147,4.7870567321777315
2,107.0,180.0,287.0,336.0,354.0,361.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.393917083740234,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti147,4.7870567321777315
3,107.0,170.0,254.0,302.0,319.0,325.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.31911849975586,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti147,4.7870567321777315
4,107.0,172.0,248.0,287.0,298.0,301.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.436729431152344,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti147,4.7870567321777315
5,107.0,178.0,260.0,297.0,310.0,312.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.254451751708984,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti147,4.7870567321777315
6,107.0,199.0,283.0,317.0,340.0,347.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.51512145996094,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti147,4.7870567321777315
7,107.0,177.0,257.0,298.0,302.0,303.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.41988754272461,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti147,4.7870567321777315
8,107.0,186.0,267.0,316.0,328.0,335.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.1905517578125,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti147,4.7870567321777315
9,107.0,194.0,276.0,326.0,351.0,359.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.23650360107422,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti147,4.7870567321777315
10,107.0,193.0,274.0,295.0,309.0,316.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,40.13147735595703,2.0,20,16,20,"{'0-9': 5752, '10-19': 5752, '20-29': 7466, '30-39': 8581, '40-49': 8257, '50-59': 7930, '60-69': 5422, '70-79': 3306, '80+': 2170}",ic1_ti147,4.7870567321777315
0,107.0,201.0,318.0,351.0,357.0,357.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,35.003021240234375,2.0,20,16,20,"{'0-9': 7710, '10-19': 8584, '20-29': 7854, '30-39': 8435, '40-49': 7700, '50-59': 6934, '60-69': 4482, '70-79': 2105, '80+': 834}",ic1_ti148,3.964466094970703
1,107.0,277.0,744.0,1699.0,4059.0,8698.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,control,35.003021240234375,2.0,20,16,20,"{'0-9': 7710, '10-19': 8584, '20-29': 7854, '30-39': 8435, '40-49': 7700, '50-59': 6934, '60-69': 4482, '70-79': 2105, '80+': 834}",ic1_ti148,3.964466094970703
2,107.0,185.0,254.0,289.0,299.0,304.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.4700813293457,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti148,3.964466094970703
3,107.0,183.0,267.0,314.0,337.0,339.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.39656066894531,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti148,3.964466094970703
4,107.0,167.0,222.0,250.0,258.0,258.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.523712158203125,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti148,3.964466094970703
5,107.0,197.0,275.0,330.0,360.0,368.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.334938049316406,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti148,3.964466094970703
6,107.0,194.0,280.0,314.0,334.0,336.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.61936569213867,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti148,3.964466094970703
7,107.0,163.0,229.0,273.0,290.0,293.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.48390579223633,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti148,3.964466094970703
8,107.0,195.0,271.0,302.0,312.0,313.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.268646240234375,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti148,3.964466094970703
9,107.0,168.0,226.0,263.0,284.0,287.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.31682586669922,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti148,3.964466094970703
10,107.0,198.0,291.0,336.0,344.0,347.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.257816314697266,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti148,3.964466094970703
0,107.0,201.0,318.0,351.0,357.0,357.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,35.003021240234375,2.0,20,16,20,"{'0-9': 7710, '10-19': 8584, '20-29': 7854, '30-39': 8435, '40-49': 7700, '50-59': 6934, '60-69': 4482, '70-79': 2105, '80+': 834}",ic1_ti149,3.964466094970703
1,107.0,277.0,744.0,1699.0,4059.0,8698.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,control,35.003021240234375,2.0,20,16,20,"{'0-9': 7710, '10-19': 8584, '20-29': 7854, '30-39': 8435, '40-49': 7700, '50-59': 6934, '60-69': 4482, '70-79': 2105, '80+': 834}",ic1_ti149,3.964466094970703
2,107.0,185.0,254.0,289.0,299.0,304.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.4700813293457,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti149,3.964466094970703
3,107.0,183.0,267.0,314.0,337.0,339.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.39656066894531,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti149,3.964466094970703
4,107.0,167.0,222.0,250.0,258.0,258.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.523712158203125,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti149,3.964466094970703
5,107.0,197.0,275.0,330.0,360.0,368.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.334938049316406,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti149,3.964466094970703
6,107.0,194.0,280.0,314.0,334.0,336.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.61936569213867,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti149,3.964466094970703
7,107.0,163.0,229.0,273.0,290.0,293.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.48390579223633,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti149,3.964466094970703
8,107.0,195.0,271.0,302.0,312.0,313.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.268646240234375,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti149,3.964466094970703
9,107.0,168.0,226.0,263.0,284.0,287.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.31682586669922,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti149,3.964466094970703
10,107.0,198.0,291.0,336.0,344.0,347.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.257816314697266,2.0,20,16,20,"{'0-5': 3111, '5-9': 3220, '10-14': 3493, '15-19': 3548, '20-24': 3711, '25-29': 3493, '30-34': 3438, '35-39': 3548, '40-44': 3111, '45-49': 3275, '50-54': 3657, '55-59': 3930, '60-64': 3821, '65-69': 3111, '70-74': 2292, '75-79': 1583, '80+': 1146}",ic1_ti149,3.964466094970703
0,107.0,201.0,318.0,351.0,357.0,357.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,35.003021240234375,2.0,20,16,20,"{'0-9': 7710, '10-19': 8584, '20-29': 7854, '30-39': 8435, '40-49': 7700, '50-59': 6934, '60-69': 4482, '70-79': 2105, '80+': 834}",ic1_ti150,4.006228637695315
1,107.0,277.0,744.0,1699.0,4059.0,8698.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,control,35.003021240234375,2.0,20,16,20,"{'0-9': 7710, '10-19': 8584, '20-29': 7854, '30-39': 8435, '40-49': 7700, '50-59': 6934, '60-69': 4482, '70-79': 2105, '80+': 834}",ic1_ti150,4.006228637695315
2,107.0,191.0,294.0,343.0,365.0,370.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.5200080871582,2.0,20,16,20,"{'0-5': 3117, '5-9': 3227, '10-14': 3391, '15-19': 3609, '20-24': 3774, '25-29': 3774, '30-34': 3281, '35-39': 3281, '40-44': 3062, '45-49': 3445, '50-54': 3609, '55-59': 3828, '60-64': 3828, '65-69': 3117, '70-74': 2406, '75-79': 1695, '80+': 1093}",ic1_ti150,4.006228637695315
3,107.0,168.0,237.0,268.0,281.0,283.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.445465087890625,2.0,20,16,20,"{'0-5': 3117, '5-9': 3227, '10-14': 3391, '15-19': 3609, '20-24': 3774, '25-29': 3774, '30-34': 3281, '35-39': 3281, '40-44': 3062, '45-49': 3445, '50-54': 3609, '55-59': 3828, '60-64': 3828, '65-69': 3117, '70-74': 2406, '75-79': 1695, '80+': 1093}",ic1_ti150,4.006228637695315
4,107.0,160.0,227.0,263.0,279.0,288.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.57006072998047,2.0,20,16,20,"{'0-5': 3117, '5-9': 3227, '10-14': 3391, '15-19': 3609, '20-24': 3774, '25-29': 3774, '30-34': 3281, '35-39': 3281, '40-44': 3062, '45-49': 3445, '50-54': 3609, '55-59': 3828, '60-64': 3828, '65-69': 3117, '70-74': 2406, '75-79': 1695, '80+': 1093}",ic1_ti150,4.006228637695315
5,107.0,172.0,248.0,287.0,300.0,306.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.37654113769531,2.0,20,16,20,"{'0-5': 3117, '5-9': 3227, '10-14': 3391, '15-19': 3609, '20-24': 3774, '25-29': 3774, '30-34': 3281, '35-39': 3281, '40-44': 3062, '45-49': 3445, '50-54': 3609, '55-59': 3828, '60-64': 3828, '65-69': 3117, '70-74': 2406, '75-79': 1695, '80+': 1093}",ic1_ti150,4.006228637695315
6,107.0,189.0,271.0,303.0,316.0,321.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.6651725769043,2.0,20,16,20,"{'0-5': 3117, '5-9': 3227, '10-14': 3391, '15-19': 3609, '20-24': 3774, '25-29': 3774, '30-34': 3281, '35-39': 3281, '40-44': 3062, '45-49': 3445, '50-54': 3609, '55-59': 3828, '60-64': 3828, '65-69': 3117, '70-74': 2406, '75-79': 1695, '80+': 1093}",ic1_ti150,4.006228637695315
7,107.0,176.0,234.0,265.0,279.0,283.0,14,35,hybrid,True,54641.33807505735,107.78466066486881,5447,UK,treatment,39.530338287353516,2.0,20,16,20,"{'0-5': 3117, '5-9': 3227, '10-14': 3391, '15-19': 3609, '20-24': 3774, '25-29': 3774, '30-34': 3281, '35-39': 3281, '40-44': 3062, '45-49': 3445, '50-54': 3609, '55-59': 3828, '60-64': 3828, '65-69': 3117, '70-74': 2406, '75-79': 1695, '80+': 1093}",ic1_ti150,4.006228637695315
