,cum_tests_1,cum_tests_2,cum_tests_3,cum_tests_4,cum_tests_5,cum_tests_6,cum_tests_7,cum_tests_8,cum_tests_9,cum_tests_10,cum_tests_11,cum_tests_12,cum_tests_13,n_quarantined_1,n_quarantined_2,n_quarantined_3,n_quarantined_4,n_quarantined_5,n_quarantined_6,n_quarantined_7,n_quarantined_8,n_quarantined_9,n_quarantined_10,n_quarantined_11,n_quarantined_12,n_quarantined_13,n_exposed_1,n_exposed_2,n_exposed_3,n_exposed_4,n_exposed_5,n_exposed_6,n_exposed_7,n_exposed_8,n_exposed_9,n_exposed_10,n_exposed_11,n_exposed_12,n_exposed_13,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_infections_7,cum_infections_8,cum_infections_9,cum_infections_10,cum_infections_11,cum_infections_12,cum_infections_13,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_symptomatic_7,cum_symptomatic_8,cum_symptomatic_9,cum_symptomatic_10,cum_symptomatic_11,cum_symptomatic_12,cum_symptomatic_13,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_severe_7,cum_severe_8,cum_severe_9,cum_severe_10,cum_severe_11,cum_severe_12,cum_severe_13,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_critical_7,cum_critical_8,cum_critical_9,cum_critical_10,cum_critical_11,cum_critical_12,cum_critical_13,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_deaths_7,cum_deaths_8,cum_deaths_9,cum_deaths_10,cum_deaths_11,cum_deaths_12,cum_deaths_13,quar_period,n_days,pop_type,pop_size,pop_infected,location,interventions
3,466.0,3942.0,7518.0,11162.0,15033.0,19140.0,23961.0,29720.0,37034.0,47225.0,61623.0,81541.0,107441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,440.0,876.0,1680.0,3182.0,5714.0,10024.0,17870.0,30219.0,47231.0,67805.0,86815.0,88992.0,112.0,241.0,566.0,1212.0,2462.0,4770.0,8748.0,15945.0,28604.0,49001.0,79735.0,121019.0,170154.0,0.0,65.0,197.0,478.0,1018.0,2022.0,3845.0,6980.0,12531.0,22405.0,37781.0,60742.0,90566.0,0.0,0.0,3.0,23.0,50.0,102.0,196.0,364.0,663.0,1241.0,2171.0,3618.0,5725.0,0.0,0.0,2.0,5.0,12.0,24.0,60.0,107.0,185.0,341.0,618.0,1025.0,1650.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,22.0,40.0,61.0,104.0,211.0,351.0,14,84,hybrid,500000,112,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
4,485.0,4125.0,7628.0,11225.0,15209.0,19427.0,24097.0,29953.0,37560.0,48066.0,62651.0,83051.0,109512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,481.0,991.0,1897.0,3306.0,5921.0,10772.0,18530.0,30915.0,48408.0,69926.0,89223.0,91108.0,112.0,243.0,600.0,1374.0,2698.0,5066.0,9293.0,16917.0,29800.0,50675.0,82215.0,125169.0,174874.0,0.0,64.0,202.0,504.0,1128.0,2191.0,4022.0,7445.0,13288.0,23260.0,39278.0,62832.0,93678.0,0.0,1.0,6.0,20.0,50.0,112.0,192.0,364.0,697.0,1299.0,2302.0,3786.0,6006.0,0.0,0.0,1.0,3.0,16.0,28.0,43.0,94.0,181.0,352.0,635.0,1068.0,1746.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,23.0,34.0,65.0,116.0,217.0,353.0,14,84,hybrid,500000,112,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
5,479.0,4074.0,7689.0,11335.0,15100.0,19103.0,23357.0,28228.0,34306.0,42363.0,53469.0,69130.0,90667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,332.0,590.0,1116.0,2003.0,3731.0,6649.0,11897.0,20557.0,33746.0,52295.0,74166.0,77208.0,112.0,226.0,438.0,878.0,1673.0,3126.0,5782.0,10501.0,18791.0,32932.0,55451.0,89364.0,134105.0,0.0,78.0,188.0,373.0,726.0,1372.0,2516.0,4540.0,8239.0,14823.0,25735.0,42863.0,67859.0,0.0,1.0,10.0,21.0,37.0,78.0,153.0,258.0,447.0,822.0,1456.0,2499.0,4167.0,0.0,0.0,3.0,7.0,8.0,18.0,41.0,65.0,118.0,222.0,413.0,721.0,1177.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,11.0,16.0,34.0,68.0,136.0,235.0,14,84,hybrid,500000,112,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
6,484.0,3983.0,7636.0,11272.0,15058.0,18958.0,23105.0,27908.0,33795.0,41476.0,52135.0,67319.0,88261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,403.0,688.0,1178.0,2049.0,3528.0,6431.0,11451.0,19619.0,32374.0,50391.0,71895.0,75028.0,112.0,246.0,522.0,992.0,1837.0,3241.0,5771.0,10419.0,18426.0,32023.0,53760.0,86479.0,130116.0,0.0,64.0,192.0,420.0,782.0,1437.0,2521.0,4568.0,8123.0,14373.0,24824.0,41495.0,65686.0,0.0,0.0,6.0,20.0,33.0,65.0,134.0,250.0,441.0,792.0,1445.0,2440.0,4008.0,0.0,0.0,2.0,4.0,7.0,21.0,37.0,75.0,130.0,227.0,398.0,687.0,1160.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,11.0,25.0,40.0,74.0,127.0,232.0,14,84,hybrid,500000,112,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
7,511.0,3989.0,7641.0,11340.0,15050.0,19132.0,23372.0,28536.0,34792.0,43032.0,54581.0,70846.0,93173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,367.0,684.0,1296.0,2283.0,4001.0,7213.0,12748.0,21686.0,35681.0,54502.0,75146.0,77845.0,112.0,219.0,491.0,979.0,1913.0,3521.0,6373.0,11481.0,20379.0,35413.0,59302.0,94168.0,138626.0,0.0,66.0,189.0,395.0,795.0,1495.0,2763.0,5073.0,9116.0,15953.0,27530.0,45580.0,71189.0,0.0,2.0,6.0,20.0,40.0,77.0,156.0,282.0,517.0,916.0,1575.0,2722.0,4467.0,0.0,0.0,1.0,4.0,10.0,18.0,44.0,88.0,150.0,281.0,452.0,771.0,1300.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,12.0,31.0,56.0,88.0,158.0,258.0,14,84,hybrid,500000,112,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
8,523.0,4009.0,7670.0,11256.0,15028.0,19003.0,23220.0,27996.0,33756.0,41186.0,51254.0,65489.0,85253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,423.0,702.0,1147.0,1978.0,3471.0,6038.0,10464.0,17886.0,29503.0,46642.0,67183.0,70028.0,112.0,240.0,531.0,1009.0,1793.0,3154.0,5581.0,9885.0,17144.0,29365.0,49466.0,79892.0,120853.0,0.0,66.0,191.0,419.0,798.0,1393.0,2502.0,4313.0,7684.0,13371.0,22858.0,38205.0,60896.0,0.0,3.0,8.0,27.0,39.0,85.0,146.0,273.0,468.0,769.0,1353.0,2260.0,3746.0,0.0,1.0,5.0,12.0,19.0,35.0,51.0,83.0,131.0,200.0,354.0,609.0,1029.0,0.0,0.0,0.0,2.0,3.0,8.0,14.0,20.0,30.0,47.0,68.0,131.0,199.0,14,84,hybrid,500000,112,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
9,462.0,4085.0,7709.0,11408.0,15285.0,19459.0,24083.0,29533.0,35973.0,44681.0,56774.0,74263.0,97981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,507.0,840.0,1546.0,2726.0,4826.0,8462.0,14234.0,23949.0,38962.0,59317.0,80790.0,83340.0,112.0,288.0,633.0,1209.0,2309.0,4205.0,7584.0,13507.0,23324.0,39730.0,65685.0,103578.0,150785.0,0.0,72.0,231.0,512.0,980.0,1846.0,3388.0,6123.0,10590.0,18212.0,30816.0,50442.0,78157.0,0.0,0.0,7.0,29.0,58.0,115.0,207.0,342.0,607.0,1022.0,1766.0,2993.0,4877.0,0.0,0.0,0.0,4.0,14.0,26.0,57.0,101.0,168.0,283.0,492.0,811.0,1365.0,0.0,0.0,0.0,0.0,2.0,5.0,12.0,21.0,34.0,57.0,93.0,173.0,264.0,14,84,hybrid,500000,112,UK,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,44.0,135.0,327.0,743.0,1608.0,3441.0,6504.0,10055.0,11958.0,10592.0,7100.0,6600.0,12.0,26.0,63.0,183.0,446.0,1046.0,2287.0,4964.0,9624.0,15958.0,22188.0,26568.0,28941.0,0.0,8.0,18.0,49.0,156.0,359.0,791.0,1715.0,3643.0,6786.0,10830.0,14379.0,16740.0,0.0,0.0,0.0,0.0,2.0,7.0,15.0,31.0,62.0,129.0,262.0,401.0,519.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,16.0,39.0,64.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,12.0,14,84,hybrid,40000,12,Rwanda,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,46.0,94.0,247.0,509.0,1054.0,2231.0,4274.0,7601.0,10901.0,11651.0,9249.0,8749.0,12.0,24.0,61.0,132.0,340.0,713.0,1562.0,3204.0,6379.0,11734.0,18200.0,23755.0,27355.0,0.0,10.0,25.0,48.0,107.0,240.0,538.0,1146.0,2360.0,4618.0,8178.0,12127.0,15220.0,0.0,0.0,0.0,0.0,4.0,6.0,12.0,26.0,50.0,97.0,197.0,333.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,10.0,23.0,50.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,13.0,14,84,hybrid,40000,12,Rwanda,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,46.0,82.0,208.0,530.0,1181.0,2635.0,5114.0,8838.0,11696.0,11656.0,8525.0,7982.0,12.0,30.0,60.0,136.0,300.0,755.0,1679.0,3758.0,7564.0,13485.0,20147.0,25468.0,28477.0,0.0,4.0,20.0,39.0,102.0,227.0,563.0,1262.0,2698.0,5349.0,9172.0,13047.0,15949.0,0.0,0.0,0.0,0.0,1.0,6.0,13.0,26.0,59.0,115.0,227.0,377.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,17.0,28.0,47.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,14.0,20.0,14,84,hybrid,40000,12,Rwanda,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,67.0,135.0,319.0,651.0,1300.0,2861.0,5608.0,9020.0,11742.0,11543.0,8249.0,7700.0,12.0,31.0,85.0,188.0,452.0,917.0,1937.0,4184.0,8282.0,14162.0,20758.0,25869.0,28705.0,0.0,6.0,24.0,59.0,148.0,333.0,673.0,1448.0,3089.0,5820.0,9569.0,13471.0,16167.0,0.0,0.0,0.0,1.0,4.0,8.0,20.0,34.0,77.0,154.0,266.0,411.0,555.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,7.0,20.0,43.0,68.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,10.0,17.0,14,84,hybrid,40000,12,Rwanda,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,32.0,50.0,89.0,196.0,524.0,1306.0,2967.0,5611.0,9379.0,12280.0,11519.0,11155.0,12.0,18.0,40.0,76.0,137.0,309.0,758.0,1863.0,4187.0,8272.0,14487.0,21208.0,26170.0,0.0,4.0,15.0,26.0,48.0,96.0,236.0,598.0,1398.0,3041.0,5970.0,9901.0,13776.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,26.0,64.0,154.0,273.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,16.0,29.0,55.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,14,84,hybrid,40000,12,Rwanda,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,48.0,125.0,262.0,687.0,1545.0,3251.0,6213.0,9771.0,11954.0,10753.0,7378.0,6895.0,12.0,28.0,66.0,165.0,371.0,960.0,2162.0,4597.0,9087.0,15385.0,21737.0,26346.0,28871.0,0.0,8.0,18.0,42.0,109.0,300.0,736.0,1678.0,3444.0,6474.0,10395.0,13956.0,16492.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,25.0,62.0,133.0,259.0,389.0,487.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,14.0,25.0,40.0,64.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,12.0,23.0,14,84,hybrid,40000,12,Rwanda,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,64.0,169.0,395.0,928.0,2199.0,4677.0,8553.0,11928.0,11968.0,9054.0,5419.0,4955.0,12.0,28.0,79.0,223.0,535.0,1307.0,3085.0,6688.0,12619.0,19407.0,24865.0,28246.0,29872.0,0.0,8.0,19.0,64.0,174.0,422.0,1015.0,2367.0,4899.0,8792.0,12841.0,15859.0,17663.0,0.0,0.0,0.0,1.0,2.0,6.0,21.0,45.0,96.0,198.0,355.0,497.0,608.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,12.0,30.0,57.0,87.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,16.0,29.0,14,84,hybrid,40000,12,Rwanda,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,106.0,270.0,711.0,1636.0,3501.0,6649.0,10339.0,12015.0,10543.0,7052.0,3799.0,3399.0,12.0,52.0,134.0,371.0,960.0,2253.0,4953.0,9723.0,16125.0,22268.0,26668.0,28955.0,30034.0,0.0,9.0,40.0,101.0,304.0,756.0,1726.0,3633.0,6910.0,10965.0,14505.0,16881.0,18024.0,0.0,0.0,0.0,3.0,10.0,24.0,45.0,105.0,204.0,343.0,504.0,626.0,688.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,13.0,30.0,51.0,80.0,96.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,6.0,17.0,27.0,35.0,14,84,hybrid,40000,12,Rwanda,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,47.0,105.0,301.0,660.0,1352.0,2729.0,5297.0,8914.0,11477.0,11249.0,8290.0,7777.0,12.0,20.0,62.0,158.0,411.0,953.0,1969.0,4066.0,7996.0,13825.0,20201.0,25354.0,28334.0,0.0,8.0,20.0,51.0,129.0,328.0,729.0,1497.0,2969.0,5691.0,9460.0,13253.0,16081.0,0.0,0.0,0.0,0.0,1.0,6.0,14.0,31.0,72.0,140.0,247.0,408.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,14.0,25.0,50.0,72.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,9.0,18.0,14,84,hybrid,40000,12,Rwanda,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,44.0,55.0,109.0,262.0,593.0,1297.0,2651.0,5367.0,9018.0,11695.0,11240.0,10970.0,12.0,24.0,56.0,91.0,188.0,377.0,868.0,1875.0,3922.0,7901.0,13892.0,20412.0,25398.0,0.0,3.0,20.0,33.0,66.0,138.0,286.0,662.0,1364.0,2902.0,5637.0,9484.0,13279.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0,17.0,39.0,59.0,126.0,233.0,372.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,9.0,14.0,21.0,32.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,9.0,14,84,hybrid,40000,12,Rwanda,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
0,400000.0,3199600.0,5998427.0,8797033.0,11595484.0,14393838.0,17192150.0,19990449.0,22788748.0,25587047.0,28385331.0,31183602.0,33981873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,122.0,67.0,48.0,23.0,10.0,3.0,2.0,3.0,6.0,2.0,0.0,0.0,145.0,180.0,204.0,226.0,239.0,243.0,243.0,243.0,243.0,245.0,247.0,247.0,247.0,0.0,104.0,137.0,156.0,168.0,176.0,180.0,180.0,180.0,180.0,183.0,183.0,183.0,0.0,2.0,21.0,24.0,25.0,25.0,26.0,26.0,27.0,27.0,28.0,28.0,28.0,0.0,0.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,3.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14,84,hybrid,400000,145,Japan,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
1,400000.0,3199627.0,5998537.0,8797253.0,11595886.0,14394487.0,17193064.0,19991636.0,22790208.0,25588780.0,28387352.0,31185924.0,33984496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,112.0,52.0,23.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,163.0,187.0,196.0,200.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,0.0,94.0,124.0,138.0,145.0,149.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,0.0,3.0,13.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14,84,hybrid,400000,145,Japan,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
2,400000.0,3199642.0,5998513.0,8797133.0,11595561.0,14393931.0,17192275.0,19990603.0,22788916.0,25587229.0,28385539.0,31183845.0,33982151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,131.0,79.0,42.0,22.0,11.0,7.0,2.0,3.0,2.0,0.0,0.0,0.0,145.0,173.0,207.0,227.0,235.0,237.0,240.0,241.0,241.0,242.0,242.0,242.0,242.0,0.0,92.0,134.0,165.0,174.0,176.0,180.0,182.0,183.0,183.0,184.0,184.0,184.0,0.0,3.0,10.0,22.0,25.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,0.0,1.0,5.0,9.0,9.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,14,84,hybrid,400000,145,Japan,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
3,400000.0,3199637.0,5998535.0,8797229.0,11595848.0,14394441.0,17193023.0,19991602.0,22790181.0,25588760.0,28387339.0,31185918.0,33984497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,113.0,41.0,26.0,13.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,145.0,164.0,192.0,198.0,201.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,0.0,97.0,128.0,143.0,148.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,0.0,2.0,11.0,15.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,2.0,7.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,1.0,3.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14,84,hybrid,400000,145,Japan,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
4,400000.0,3199631.0,5998529.0,8797278.0,11595950.0,14394600.0,17193249.0,19991898.0,22790547.0,25589196.0,28387845.0,31186494.0,33985143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,108.0,48.0,24.0,14.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,166.0,184.0,191.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,0.0,96.0,122.0,138.0,139.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,0.0,1.0,13.0,17.0,20.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,4.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14,84,hybrid,400000,145,Japan,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
